Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1676104314.7088253,1698,1676104314,708344729,,386818701000,1676103927889416070,1676103927880194048,0.4496850073337555
1676104314.8086822,1699,1676104314,808233812,,386918571000,1676103927889453745,1676103927880236544,0.41268599033355713
1676104314.9094765,1700,1676104314,908933186,,387019189000,1676103927889225410,1676103927880278528,1.0309549570083618
1676104315.0085979,1701,1676104315,8225415,,387118459000,1676103927889589941,1676103927880321280,0.34727799892425537
1676104315.1091383,1702,1676104315,108370558,,387218511000,1676103927889621007,1676103927880364288,0.47178301215171814
1676104315.2089477,1703,1676104315,208329241,,387318430000,1676103927889677467,1676103927880407296,0.43887799978256226
1676104315.3087668,1704,1676104315,308363645,,387418435000,1676103927889692799,1676103927880450304,0.466484010219574
1676104315.4088182,1705,1676104315,408338798,,387518358000,1676103927889761155,1676103927880493568,0.4331350028514862
1676104315.5090885,1706,1676104315,508330330,,387618308000,1676103927889804493,1676103927880536832,0.4293369948863983
1676104315.6086528,1707,1676104315,608264278,,387718215000,1676103927889855342,1676103927880580096,0.38286900520324707
1676104315.7099864,1708,1676104315,708543634,,387818405000,1676103927889816969,1676103927880623360,0.6374369859695435
1676104315.8091729,1709,1676104315,808591082,,387918389000,1676103927889845187,1676103927880666624,0.7077670097351074
1676104315.9088607,1710,1676104315,908342460,,388018123000,1676103927889998418,1676103927880710400,0.4361740052700043
1676104316.009236,1711,1676104316,8742792,,388118375000,1676103927889955311,1676103927880753920,0.8166620135307312
1676104316.109114,1712,1676104316,108365106,,388218027000,1676103927890101086,1676103927880797952,0.4684610068798065
1676104316.2087808,1713,1676104316,208342530,,388317960000,1676103927890158638,1676103927880841728,0.4418190121650696
