Time,transforms
1676469354.0953727,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs:  93384134
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2294734716415405
    y: -0.7089402079582214
    z: 0.12628088891506195
  rotation: 
    x: -0.021365782245993614
    y: 0.0474281832575798
    z: -0.007606185507029295
    w: -0.9986172318458557]"
1676469354.0953891,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs:  93544909
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2293472290039062
    y: -0.7088438868522644
    z: 0.12625806033611298
  rotation: 
    x: -0.021139124408364296
    y: 0.04675329849123955
    z: -0.007682462688535452
    w: -0.9986532330513]"
1676469354.1051297,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 103395946
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2292344570159912
    y: -0.7087454795837402
    z: 0.12625302374362946
  rotation: 
    x: -0.020876865833997726
    y: 0.04600154981017113
    z: -0.007497355341911316
    w: -0.9986951351165771]"
1676469354.1051447,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 103962382
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2291271686553955
    y: -0.70864337682724
    z: 0.12625640630722046
  rotation: 
    x: -0.020389925688505173
    y: 0.045636389404535294
    z: -0.007502331864088774
    w: -0.9987218976020813]"
1676469354.1052468,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 104073251
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.229020595550537
    y: -0.7085520029067993
    z: 0.12624959647655487
  rotation: 
    x: -0.020218627527356148
    y: 0.04519118741154671
    z: -0.00750929256901145
    w: -0.9987455010414124]"
1676469354.114507,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 113374222
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.228926420211792
    y: -0.7084527015686035
    z: 0.12623821198940277
  rotation: 
    x: -0.01996210403740406
    y: 0.044663455337285995
    z: -0.007477540988475084
    w: -0.9987746477127075]"
1676469354.1145544,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 113518442
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2288227081298828
    y: -0.7083696126937866
    z: 0.12623275816440582
  rotation: 
    x: -0.019787302240729332
    y: 0.04418481886386871
    z: -0.007301744073629379
    w: -0.9988007545471191]"
1676469354.1244373,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 123404460
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2287324666976929
    y: -0.7082729935646057
    z: 0.12623101472854614
  rotation: 
    x: -0.019555097445845604
    y: 0.04375863075256348
    z: -0.007329869084060192
    w: -0.998823881149292]"
1676469354.1244469,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 123542217
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2286255359649658
    y: -0.7082151174545288
    z: 0.12620018422603607
  rotation: 
    x: -0.019572706893086433
    y: 0.043249137699604034
    z: -0.007323096971958876
    w: -0.9988458156585693]"
1676469354.1350548,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 133376606
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2285311222076416
    y: -0.7081387042999268
    z: 0.1262059211730957
  rotation: 
    x: -0.01942364312708378
    y: 0.0427371971309185
    z: -0.007270526606589556
    w: -0.9988711476325989]"
1676469354.135068,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 133459401
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2284257411956787
    y: -0.7080670595169067
    z: 0.12621963024139404
  rotation: 
    x: -0.0185552965849638
    y: 0.042700741440057755
    z: -0.007375966291874647
    w: -0.9988884329795837]"
1676469354.1351929,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 133513900
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2283262014389038
    y: -0.7080196142196655
    z: 0.12618574500083923
  rotation: 
    x: -0.019346971064805984
    y: 0.04177040979266167
    z: -0.007212135009467602
    w: -0.9989138841629028]"
1676469354.14434,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 143350678
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2282371520996094
    y: -0.7079770565032959
    z: 0.12617267668247223
  rotation: 
    x: -0.019408738240599632
    y: 0.041137032210826874
    z: -0.006928464863449335
    w: -0.9989410042762756]"
1676469354.144396,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 143484213
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2281527519226074
    y: -0.7079328894615173
    z: 0.1261768341064453
  rotation: 
    x: -0.01939402148127556
    y: 0.04094923287630081
    z: -0.007046109065413475
    w: -0.9989481568336487]"
1676469354.1546197,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 153383378
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2280646562576294
    y: -0.7078919410705566
    z: 0.12617769837379456
  rotation: 
    x: -0.01916677877306938
    y: 0.04055265337228775
    z: -0.007079592440277338
    w: -0.9989685416221619]"
1676469354.1550512,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 153535709
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.227980136871338
    y: -0.7078573107719421
    z: 0.12618283927440643
  rotation: 
    x: -0.019240284338593483
    y: 0.04003822058439255
    z: -0.006928132846951485
    w: -0.9989888668060303]"
1676469354.1550767,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 153592301
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.227904200553894
    y: -0.7078307867050171
    z: 0.1261780709028244
  rotation: 
    x: -0.019238533452153206
    y: 0.03967500850558281
    z: -0.006852366961538792
    w: -0.9990038871765137]"
1676469354.164161,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 163386080
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2278326749801636
    y: -0.7078039646148682
    z: 0.12618833780288696
  rotation: 
    x: -0.01912475749850273
    y: 0.039447326213121414
    z: -0.006812433246523142
    w: -0.9990153908729553]"
1676469354.1645484,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 163928331
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2277559041976929
    y: -0.7077749371528625
    z: 0.1261872500181198
  rotation: 
    x: -0.01941964402794838
    y: 0.039331257343292236
    z: -0.006893256213515997
    w: -0.9990137815475464]"
1676469354.1747591,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 173469854
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2276854515075684
    y: -0.7077544331550598
    z: 0.12620526552200317
  rotation: 
    x: -0.01882234774529934
    y: 0.03920717164874077
    z: -0.006908516865223646
    w: -0.9990299344062805]"
1676469354.174776,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 173541630
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2276347875595093
    y: -0.7077347040176392
    z: 0.12619751691818237
  rotation: 
    x: -0.019017692655324936
    y: 0.039020996540784836
    z: -0.007041717413812876
    w: -0.9990326166152954]"
1676469354.1839504,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 183380797
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.227588415145874
    y: -0.7077220678329468
    z: 0.1261965036392212
  rotation: 
    x: -0.01875748485326767
    y: 0.03887196257710457
    z: -0.006887066178023815
    w: -0.9990444183349609]"
1676469354.184283,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 183534443
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2275348901748657
    y: -0.7077053785324097
    z: 0.12619233131408691
  rotation: 
    x: -0.018743494525551796
    y: 0.03880452364683151
    z: -0.0068669989705085754
    w: -0.9990473985671997]"
1676469354.1843462,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 183596405
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2274965047836304
    y: -0.7076854109764099
    z: 0.12618854641914368
  rotation: 
    x: -0.018742190673947334
    y: 0.03862995654344559
    z: -0.0068839495070278645
    w: -0.9990540742874146]"
1676469354.196627,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 194504777
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2274601459503174
    y: -0.7076667547225952
    z: 0.12618404626846313
  rotation: 
    x: -0.018778882920742035
    y: 0.03835534676909447
    z: -0.0068637290969491005
    w: -0.9990640878677368]"
1676469354.197846,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 194668201
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2274338006973267
    y: -0.7076612114906311
    z: 0.12618260085582733
  rotation: 
    x: -0.018610728904604912
    y: 0.03844913840293884
    z: -0.006832700222730637
    w: -0.9990639090538025]"
1676469354.2041082,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 203375199
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2274023294448853
    y: -0.7076465487480164
    z: 0.12619206309318542
  rotation: 
    x: -0.018766755238175392
    y: 0.03833414986729622
    z: -0.006911078933626413
    w: -0.9990649223327637]"
1676469354.2045045,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 203534623
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2273914813995361
    y: -0.7076328992843628
    z: 0.12619298696517944
  rotation: 
    x: -0.01876865141093731
    y: 0.03819500282406807
    z: -0.0068037318997085094
    w: -0.9990708827972412]"
1676469354.2045212,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 203596752
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2273842096328735
    y: -0.7076312899589539
    z: 0.12620550394058228
  rotation: 
    x: -0.018510466441512108
    y: 0.03827894479036331
    z: -0.0068413312546908855
    w: -0.9990721940994263]"
1676469354.21411,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 213367493
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.227376103401184
    y: -0.7076244950294495
    z: 0.12619924545288086
  rotation: 
    x: -0.018929198384284973
    y: 0.03815961256623268
    z: -0.0068296147510409355
    w: -0.9990689754486084]"
1676469354.2142549,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 213509250
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2273844480514526
    y: -0.7076184749603271
    z: 0.12619642913341522
  rotation: 
    x: -0.018685998395085335
    y: 0.038247931748628616
    z: -0.006842524744570255
    w: -0.9990701675415039]"
1676469354.2240548,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 223470804
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2273869514465332
    y: -0.7076200246810913
    z: 0.12618973851203918
  rotation: 
    x: -0.01886052079498768
    y: 0.03815274313092232
    z: -0.006844714283943176
    w: -0.9990704655647278]"
1676469354.2248352,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 223976463
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2274138927459717
    y: -0.7076216340065002
    z: 0.1261906623840332
  rotation: 
    x: -0.01859528385102749
    y: 0.0383199006319046
    z: -0.006831835489720106
    w: -0.9990692138671875]"
1676469354.2358763,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 233557282
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2274349927902222
    y: -0.7076271176338196
    z: 0.1261865347623825
  rotation: 
    x: -0.018718285486102104
    y: 0.038176681846380234
    z: -0.006744542624801397
    w: -0.9990729093551636]"
1676469354.2358918,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 233650725
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2274680137634277
    y: -0.7076299786567688
    z: 0.12619270384311676
  rotation: 
    x: -0.018343180418014526
    y: 0.038505669683218
    z: -0.0067641655914485455
    w: -0.9990671277046204]"
1676469354.2359507,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 233767593
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2275023460388184
    y: -0.7076300978660583
    z: 0.12618300318717957
  rotation: 
    x: -0.018467018380761147
    y: 0.038622673600912094
    z: -0.006793901789933443
    w: -0.9990600943565369]"
1676469354.2439635,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 243350449
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2275407314300537
    y: -0.7076358199119568
    z: 0.1261676400899887
  rotation: 
    x: -0.018925733864307404
    y: 0.038485366851091385
    z: -0.006661582738161087
    w: -0.9990577101707458]"
1676469354.2443862,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 243503465
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2275701761245728
    y: -0.7076455950737
    z: 0.12616483867168427
  rotation: 
    x: -0.018873203545808792
    y: 0.0386880598962307
    z: -0.006710627116262913
    w: -0.9990505576133728]"
1676469354.2545352,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 253371576
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2275965213775635
    y: -0.7076568603515625
    z: 0.12617146968841553
  rotation: 
    x: -0.018817881122231483
    y: 0.03891732916235924
    z: -0.006606766954064369
    w: -0.9990434050559998]"
1676469354.254553,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 253446093
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2276474237442017
    y: -0.707679271697998
    z: 0.12615351378917694
  rotation: 
    x: -0.01911708526313305
    y: 0.038791224360466
    z: -0.006586532108485699
    w: -0.999042809009552]"
1676469354.254591,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 253498093
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2276862859725952
    y: -0.7077047228813171
    z: 0.12614531815052032
  rotation: 
    x: -0.01919240690767765
    y: 0.038995590060949326
    z: -0.006689702160656452
    w: -0.9990326166152954]"
1676469354.266245,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 263968639
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.22774338722229
    y: -0.7077423930168152
    z: 0.1261526495218277
  rotation: 
    x: -0.019192304462194443
    y: 0.03903745487332344
    z: -0.006595173384994268
    w: -0.999031662940979]"
1676469354.2663093,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 264056415
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.227795958518982
    y: -0.707767903804779
    z: 0.12614062428474426
  rotation: 
    x: -0.019287340342998505
    y: 0.0392984040081501
    z: -0.00661675538867712
    w: -0.9990194439888]"
1676469354.2743123,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 273334312
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2278594970703125
    y: -0.7078046202659607
    z: 0.12613792717456818
  rotation: 
    x: -0.01947912760078907
    y: 0.03939315304160118
    z: -0.0066831219010055065
    w: -0.9990115761756897]"
1676469354.2743258,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 273459366
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2279183864593506
    y: -0.7078419327735901
    z: 0.12613405287265778
  rotation: 
    x: -0.01936388574540615
    y: 0.039590686559677124
    z: -0.006605966482311487
    w: -0.9990065693855286]"
1676469354.2839901,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 283376198
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2279715538024902
    y: -0.7078853249549866
    z: 0.12614242732524872
  rotation: 
    x: -0.019454773515462875
    y: 0.03983809053897858
    z: -0.0067143249325454235
    w: -0.9989941716194153]"
1676469354.284802,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 283524862
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2280226945877075
    y: -0.7079201340675354
    z: 0.12617093324661255
  rotation: 
    x: -0.019258348271250725
    y: 0.04031514376401901
    z: -0.006774021312594414
    w: -0.9989784359931946]"
1676469354.2848334,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 283579473
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2280678749084473
    y: -0.7079534530639648
    z: 0.1261739432811737
  rotation: 
    x: -0.01947462186217308
    y: 0.04049554094672203
    z: -0.006717486307024956
    w: -0.9989673495292664]"
1676469354.2966099,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 294684694
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2281168699264526
    y: -0.7079997062683105
    z: 0.12617865204811096
  rotation: 
    x: -0.01947999931871891
    y: 0.0407816618680954
    z: -0.006736318580806255
    w: -0.998955488204956]"
1676469354.2966263,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 294772249
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2281821966171265
    y: -0.7080293893814087
    z: 0.12619879841804504
  rotation: 
    x: -0.019476914778351784
    y: 0.041375428438186646
    z: -0.006823789328336716
    w: -0.9989305138587952]"
1676469354.296689,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 294878895
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.22824227809906
    y: -0.7080806493759155
    z: 0.12619875371456146
  rotation: 
    x: -0.019157279282808304
    y: 0.04170402139425278
    z: -0.00695306109264493
    w: -0.9989222288131714]"
1676469354.303959,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 303381563
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2283090353012085
    y: -0.7081133723258972
    z: 0.1262107491493225
  rotation: 
    x: -0.019259009510278702
    y: 0.042093366384506226
    z: -0.007013031747192144
    w: -0.9989034533500671]"
1676469354.3042367,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 303533987
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2283858060836792
    y: -0.7081670761108398
    z: 0.12621445953845978
  rotation: 
    x: -0.019134102389216423
    y: 0.04243512451648712
    z: -0.00704978359863162
    w: -0.9988911151885986]"
1676469354.3143249,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 313381839
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2284340858459473
    y: -0.7082166075706482
    z: 0.12618814408779144
  rotation: 
    x: -0.019739801064133644
    y: 0.04246383532881737
    z: -0.007043903227895498
    w: -0.9988781213760376]"
1676469354.314392,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 313580873
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2285137176513672
    y: -0.7082545161247253
    z: 0.12620726227760315
  rotation: 
    x: -0.01951332949101925
    y: 0.042947810143232346
    z: -0.007103229872882366
    w: -0.99886155128479]"
1676469354.324375,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 323354929
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2285817861557007
    y: -0.7083016633987427
    z: 0.1262008100748062
  rotation: 
    x: -0.01949257403612137
    y: 0.043307237327098846
    z: -0.007056648842990398
    w: -0.998846709728241]"
1676469354.3243887,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 323502094
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2286477088928223
    y: -0.708340048789978
    z: 0.1262112855911255
  rotation: 
    x: -0.019651131704449654
    y: 0.04377016797661781
    z: -0.007136133965104818
    w: -0.9988229274749756]"
1676469354.3350413,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 333617497
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.228721261024475
    y: -0.7083829641342163
    z: 0.1262216866016388
  rotation: 
    x: -0.019598567858338356
    y: 0.04399286210536957
    z: -0.007127757649868727
    w: -0.9988142251968384]"
1676469354.3350601,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 333700681
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2287861108779907
    y: -0.7084384560585022
    z: 0.12621712684631348
  rotation: 
    x: -0.020040422677993774
    y: 0.04417922720313072
    z: -0.007074352353811264
    w: -0.998797595500946]"
1676469354.3352015,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 333871808
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2288522720336914
    y: -0.7084693908691406
    z: 0.12622317671775818
  rotation: 
    x: -0.02007344178855419
    y: 0.04466916248202324
    z: -0.007195637095719576
    w: -0.9987742900848389]"
1676469354.3440034,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 343352295
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2289155721664429
    y: -0.708512008190155
    z: 0.1262342482805252
  rotation: 
    x: -0.020193113014101982
    y: 0.04483751580119133
    z: -0.007108236663043499
    w: -0.9987648725509644]"
1676469354.3442261,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 343523681
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2289880514144897
    y: -0.7085466384887695
    z: 0.12623806297779083
  rotation: 
    x: -0.02058819681406021
    y: 0.04505567252635956
    z: -0.007187913171947002
    w: -0.9987464547157288]"
1676469354.3539584,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 353374051
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2290501594543457
    y: -0.7085852026939392
    z: 0.12623868882656097
  rotation: 
    x: -0.020421456545591354
    y: 0.04538258910179138
    z: -0.007166227325797081
    w: -0.998735249042511]"
1676469354.3554218,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 353557122
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2291163206100464
    y: -0.7086262702941895
    z: 0.12624478340148926
  rotation: 
    x: -0.020474249497056007
    y: 0.045775022357702255
    z: -0.007184057496488094
    w: -0.9987161755561829]"
1676469354.3554628,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 353617344
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.229188084602356
    y: -0.7086667418479919
    z: 0.12623652815818787
  rotation: 
    x: -0.02075258269906044
    y: 0.045851077884435654
    z: -0.007090665400028229
    w: -0.9987075328826904]"
1676469354.3646755,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 363409955
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2292537689208984
    y: -0.7087108492851257
    z: 0.12623679637908936
  rotation: 
    x: -0.020548004657030106
    y: 0.04635051637887955
    z: -0.007121664006263018
    w: -0.9986884593963623]"
1676469354.3646953,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 363588379
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2293132543563843
    y: -0.7087448239326477
    z: 0.12623734772205353
  rotation: 
    x: -0.020573589950799942
    y: 0.046562276780605316
    z: -0.007122441194951534
    w: -0.9986781477928162]"
1676469354.3745718,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 373353769
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2293753623962402
    y: -0.7087846994400024
    z: 0.12623369693756104
  rotation: 
    x: -0.02109089121222496
    y: 0.046802666038274765
    z: -0.007114053703844547
    w: -0.998656153678894]"
1676469354.374582,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 373488785
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2294433116912842
    y: -0.7088115215301514
    z: 0.12621638178825378
  rotation: 
    x: -0.02117054909467697
    y: 0.046957433223724365
    z: -0.00708395941182971
    w: -0.9986474514007568]"
1676469354.3840692,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 383416321
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2294942140579224
    y: -0.7088444232940674
    z: 0.12623362243175507
  rotation: 
    x: -0.02133363112807274
    y: 0.047441329807043076
    z: -0.007074879482388496
    w: -0.9986211657524109]"
1676469354.3844035,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 383553782
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2295430898666382
    y: -0.7088705897331238
    z: 0.1262499988079071
  rotation: 
    x: -0.021139098331332207
    y: 0.047882821410894394
    z: -0.007137273903936148
    w: -0.9986038208007812]"
1676469354.3845391,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 383609910
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2295961380004883
    y: -0.7089080214500427
    z: 0.12625014781951904
  rotation: 
    x: -0.02156720869243145
    y: 0.04795151576399803
    z: -0.0071412343531847
    w: -0.9985912442207336]"
1676469354.3949904,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 393405448
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.22963547706604
    y: -0.7089369297027588
    z: 0.1262529194355011
  rotation: 
    x: -0.021757304668426514
    y: 0.04812965542078018
    z: -0.0071009802632033825
    w: -0.9985789060592651]"
1676469354.3950074,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 393549113
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2296780347824097
    y: -0.7089696526527405
    z: 0.1262599527835846
  rotation: 
    x: -0.02182057872414589
    y: 0.048370543867349625
    z: -0.0071433354169130325
    w: -0.9985655546188354]"
1676469354.404046,"[header: 
  seq: 0
  stamp: 
    secs: 1676469354
    nsecs: 403359187
  frame_id: ""world""
child_frame_id: ""UAV0""
transform: 
  translation: 
    x: -1.2297282218933105
    y: -0.7090148329734802
    z: 0.1262538582086563
  rotation: 
    x: -0.021909931674599648
    y: 0.048447251319885254
    z: -0.007083279546350241
    w: -0.99856036901474]"
