Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,monotonic,amsl,local,relative,terrain,bottom_clearance
1676104291.6657214,1370,1676104291,663984664,map,2.164059638977051,2.164059638977051,0.12535469233989716,0.12535469233989716,0.02528565376996994,0.10006903856992722
1676104291.7674968,1371,1676104291,764945224,map,1.8734045028686523,1.8734045028686523,0.12527260184288025,0.12527260184288025,0.02527260035276413,0.10000000149011612
1676104291.868613,1372,1676104291,864018040,map,2.0398707389831543,2.0398707389831543,0.1252102553844452,0.1252102553844452,0.02521025389432907,0.10000000149011612
1676104291.9651442,1373,1676104291,963103600,map,1.9764550924301147,1.9764550924301147,0.12518073618412018,0.12518073618412018,0.02518073469400406,0.10000000149011612
1676104292.0658302,1374,1676104292,63645904,map,2.061009407043457,2.061009407043457,0.12515588104724884,0.12515588104724884,0.02515587955713272,0.10000000149011612
1676104292.1653156,1375,1676104292,163422952,map,2.1217825412750244,2.1217825412750244,0.12514062225818634,0.12514062225818634,0.02514062076807022,0.10000000149011612
1676104292.2684946,1376,1676104292,264011256,map,1.9156817197799683,1.9156817197799683,0.12510639429092407,0.12510639429092407,0.025106392800807953,0.10000000149011612
1676104292.3660405,1377,1676104292,363916560,map,2.164059638977051,2.164059638977051,0.1250571757555008,0.1250571757555008,0.025057174265384674,0.10000000149011612
1676104292.4667323,1378,1676104292,463939608,map,2.061009407043457,2.061009407043457,0.1249857172369957,0.1249857172369957,0.024985715746879578,0.10000000149011612
1676104292.567357,1379,1676104292,564923168,map,2.0821478366851807,2.0821478366851807,0.12493978440761566,0.12493978440761566,0.024939782917499542,0.10000000149011612
1676104292.6671605,1380,1676104292,664925728,map,2.2063369750976562,2.2063369750976562,0.12487876415252686,0.12487876415252686,0.024878762662410736,0.10000000149011612
1676104292.7658744,1381,1676104292,763927032,map,2.1217825412750244,2.1217825412750244,0.12483779340982437,0.12483779340982437,0.024837791919708252,0.10000000149011612
1676104292.866447,1382,1676104292,864415336,map,2.0398707389831543,2.0398707389831543,0.12481281906366348,0.12481281906366348,0.024812817573547363,0.10000000149011612
