Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1676104291.1801417,2728,1676104291,179337804,,0.0,0.003295877482742071,94,0.0,2.061009407043457,-2.0747702365042642e-05
1676104291.2310855,2729,1676104291,230321891,,0.0,0.0032245831098407507,94,0.0,2.1851983070373535,-0.000224472169065848
1676104291.2825763,2730,1676104291,281255646,,0.0,0.0032264385372400284,94,0.0,2.0821478366851807,0.0003193469310645014
1676104291.3308742,2731,1676104291,330436711,,0.0,0.003326175734400749,94,0.0,1.9975935220718384,0.0004608517629094422
1676104291.381409,2732,1676104291,380972347,,0.0,0.0030753479804843664,94,0.0,1.9553165435791016,0.000601372157689184
1676104291.4322066,2733,1676104291,431590278,,0.0,0.0030890738125890493,94,0.0,2.0187320709228516,0.000700137868989259
1676104291.4800563,2734,1676104291,479422010,,0.0,0.0035074688494205475,94,0.0,1.8522659540176392,0.0006437573465518653
1676104291.5310144,2735,1676104291,530470651,,0.0,0.003570455824956298,94,0.0,2.2063369750976562,0.0006390638882294297
1676104291.580813,2736,1676104291,579505886,,0.0,0.003589217085391283,94,0.0,2.0398707389831543,0.00026277071447111666
1676104291.632183,2737,1676104291,631638366,,0.0,0.0036168452352285385,94,0.0,2.164059638977051,5.994564162392635e-06
1676104291.681987,2738,1676104291,681365359,,0.0,0.003740055253729224,94,0.0,2.22747540473938,-0.00021939694124739617
1676104291.7305512,2739,1676104291,729404826,,0.0,0.0036716957110911608,94,0.0,2.22747540473938,5.1381535740802065e-05
1676104291.781919,2740,1676104291,781270555,,0.0,0.003956150729209185,94,0.0,1.8734045028686523,-4.0794649976305664e-05
1676104291.8304408,2741,1676104291,829539330,,0.0,0.004237916320562363,94,0.0,1.9975935220718384,2.141376353392843e-05
1676104291.880939,2742,1676104291,880403069,,0.0,0.004409316927194595,94,0.0,2.0398707389831543,0.0001801555190468207
1676104291.932159,2743,1676104291,931638667,,0.0,0.004518483299762011,94,0.0,1.894543170928955,0.00035819457843899727
1676104291.9799347,2744,1676104291,979470770,,0.0,0.004513520747423172,94,0.0,1.9764550924301147,0.00014636642299592495
